# SDSS data for the field of GRB050509B, imaged on Dec 15, 2004.  
# Compiled on May 11, 2005.
# 
# 1-2) ra, dec in degrees [J2000].
# 3) objc_type (=3 for an extended source, =6 for a point source)
# 4-8) u,g,r,i,z model magnitude
# 9-13) the error on the 5 color magnitudes
# 14-18) u,g,r,i,z Petrosian magnitude
# 19-23) the error on the 5 Petrosian magnitudes
# 24-28) u,g,r,i,z flag summary (==0 for good, ==1 for bad)
#	This is summary of the flags in each band, closely following the
#	prescription on http://www.sdss.org/dr3/products/catalogs/flags.html.
#	If the summary flag is 1, one should be cautious about using the
#	photometry in that band.
#
# We would recommend using the model magnitudes for colors of galaxies
# fainter than r=19.  Be careful about using magnitudes whose quoted errors
# are larger than 0.2 mag; these generally are simply low signal-to-noise
# ratio detections, but sometimes indicate complications in the reductions.
# Model magnitudes should be very similar to PSF magnitudes for point
# sources.  While we generally prefer Petrosian magnitudes to model
# magnitudes for the overall flux of a galaxy, Petrosian magnitudes are
# noisier at faint flux levels.
#
# Full documentation can be found at http://www.sdss.org/dr3
#
189.09521 28.99336 3 23.007 23.456 22.468 21.939 21.920 0.448 0.377 0.185 0.194 0.585 25.636 23.519 22.910 22.424 21.008 1.952 1.029 0.795 0.843 0.786 1 0 0 1 0
189.09662 28.99216 3 24.076 24.353 22.046 22.704 21.060 1.333 1.030 0.194 0.568 0.445 22.596 25.098 22.532 24.341 20.440 1.106 3.048 0.738 3.342 0.617 0 0 1 1 0
189.08546 28.98365 3 24.018 22.923 22.821 21.166 21.608 1.955 0.476 0.617 0.212 1.052 23.878 23.381 22.325 21.332 22.202 3.649 1.471 0.760 0.317 2.978 0 1 1 1 0
189.08908 28.98670 3 25.902 23.283 22.003 21.679 20.851 0.877 0.483 0.193 0.247 0.391 25.320 23.075 22.153 21.796 21.372 2.359 0.708 0.406 0.482 1.065 0 0 0 0 0
189.09351 28.99304 3 24.499 24.012 22.301 22.757 21.586 1.217 0.690 0.192 0.468 0.557 24.112 23.733 22.029 21.407 20.576 3.302 1.586 0.469 0.438 0.698 0 0 0 1 0
189.08932 28.95838 3 20.603 18.979 18.153 17.662 17.401 0.093 0.013 0.009 0.009 0.021 20.466 18.996 18.206 17.712 17.403 0.177 0.027 0.016 0.017 0.043 0 0 0 0 0
189.08717 28.95754 3 22.708 22.470 21.479 21.322 20.713 0.344 0.154 0.075 0.107 0.220 22.750 22.496 21.419 21.928 21.199 0.788 0.333 0.173 0.567 0.730 0 0 0 0 1
189.10637 29.00920 6 20.193 19.143 18.761 18.587 18.584 0.042 0.011 0.010 0.011 0.033 20.015 19.199 18.790 18.713 18.619 0.055 0.015 0.013 0.019 0.056 0 0 0 0 0
189.10684 29.00755 3 22.259 20.774 20.198 19.847 19.670 0.273 0.043 0.032 0.038 0.108 22.125 20.757 20.304 20.042 19.574 0.510 0.082 0.069 0.088 0.199 1 0 0 0 0
189.03323 28.97449 6 23.810 20.974 19.548 18.736 18.297 0.712 0.040 0.016 0.012 0.027 22.867 21.087 19.607 18.805 18.311 0.662 0.072 0.025 0.020 0.043 0 0 0 0 0
189.04060 29.01328 6 23.446 21.354 19.943 18.329 17.448 0.558 0.055 0.020 0.010 0.014 23.478 21.526 19.954 18.340 17.508 1.158 0.111 0.036 0.015 0.023 0 0 0 0 0
189.03992 29.01491 6 23.896 24.031 22.477 22.935 22.480 0.738 0.508 0.155 0.361 0.648 23.154 24.339 22.864 23.053 22.866 0.640 0.885 0.352 0.734 0.995 0 0 0 1 1
189.04495 28.97818 3 22.819 20.742 19.411 18.920 18.577 0.475 0.044 0.019 0.019 0.044 22.021 20.644 19.465 18.927 18.553 0.504 0.078 0.036 0.036 0.085 0 0 0 0 0
189.04762 28.97209 3 22.359 20.214 18.910 18.390 18.039 0.385 0.033 0.014 0.014 0.033 24.487 20.180 18.998 18.488 18.092 3.389 0.062 0.028 0.028 0.067 0 0 0 0 0
189.05040 29.00238 3 22.918 20.601 19.212 18.674 18.332 0.559 0.041 0.016 0.016 0.038 21.344 20.664 19.248 18.756 18.500 0.292 0.083 0.031 0.032 0.086 0 0 0 0 0
189.05109 29.00039 3 20.583 19.895 19.413 19.114 19.012 0.082 0.025 0.020 0.024 0.073 20.531 19.906 19.321 19.092 19.368 0.180 0.052 0.041 0.054 0.237 0 0 0 0 0
189.05104 28.99844 3 23.718 22.701 22.079 21.900 21.013 0.808 0.208 0.137 0.189 0.309 24.216 22.711 22.137 22.042 21.995 2.264 0.427 0.336 0.507 1.499 0 0 0 0 1
189.05431 28.99380 3 22.437 20.659 19.631 19.258 19.010 0.334 0.040 0.025 0.023 0.061 21.848 20.781 19.708 19.397 19.110 0.411 0.083 0.041 0.052 0.133 0 0 0 0 0
189.06023 29.03681 3 25.359 21.168 20.161 19.754 19.510 0.809 0.052 0.028 0.030 0.078 23.216 20.929 20.077 19.968 19.331 2.312 0.161 0.062 0.145 0.278 0 0 0 0 0
189.06340 29.05644 3 21.700 19.484 18.656 18.309 18.015 0.260 0.021 0.015 0.016 0.037 20.830 19.600 18.800 18.503 18.162 0.238 0.041 0.027 0.032 0.081 0 0 0 0 0
189.06563 28.99868 3 23.918 21.393 20.002 19.503 19.198 0.859 0.066 0.025 0.028 0.063 22.608 21.422 20.016 19.494 19.151 0.671 0.123 0.048 0.046 0.130 0 0 0 0 0
189.06689 28.94754 3 21.700 20.375 19.055 18.565 18.243 0.254 0.043 0.018 0.018 0.044 21.108 20.479 19.110 18.645 18.318 0.366 0.109 0.042 0.045 0.113 0 0 0 0 0
189.07188 28.94464 6 23.759 21.208 19.701 18.270 17.488 0.721 0.048 0.017 0.009 0.015 23.222 21.344 19.776 18.340 17.535 0.858 0.088 0.029 0.014 0.023 0 0 0 0 0
189.06987 28.94490 6 24.903 23.150 22.055 21.401 21.300 1.069 0.294 0.132 0.121 0.376 23.716 23.806 22.250 22.241 21.103 1.430 0.950 0.304 0.580 0.622 0 1 0 0 0
189.08104 29.01417 3 20.886 19.916 19.364 19.002 18.851 0.092 0.023 0.019 0.021 0.056 20.763 19.945 19.369 19.126 18.880 0.166 0.042 0.032 0.043 0.117 0 0 0 0 0
189.08284 28.99434 6 23.929 21.529 20.085 18.820 18.197 0.718 0.064 0.023 0.013 0.025 22.498 21.666 20.033 18.810 18.209 0.811 0.133 0.053 0.035 0.053 1 0 0 0 0
189.08594 28.96568 3 21.496 19.331 17.971 17.448 17.134 0.240 0.021 0.009 0.009 0.020 21.120 19.369 18.004 17.526 17.237 0.455 0.049 0.021 0.023 0.052 1 0 0 0 0
189.08710 28.96708 3 23.471 22.049 21.375 20.999 20.554 1.074 0.180 0.120 0.142 0.330 21.588 22.392 21.513 21.274 20.930 0.446 0.511 0.251 0.417 0.982 0 0 0 0 1
189.08859 28.98167 3 23.361 20.752 19.430 18.861 18.541 0.716 0.044 0.018 0.018 0.042 22.842 20.849 19.432 18.932 18.637 1.073 0.108 0.048 0.047 0.096 0 0 0 0 0
189.09189 28.98276 3 24.508 21.240 19.942 19.404 19.081 1.037 0.058 0.024 0.024 0.058 23.431 21.480 19.986 19.511 19.048 1.293 0.128 0.044 0.046 0.103 0 0 0 0 0
189.09415 29.01309 3 21.987 20.428 19.430 18.954 18.630 0.234 0.034 0.020 0.020 0.046 22.136 20.466 19.446 19.056 18.668 0.574 0.067 0.035 0.040 0.096 0 0 0 0 0
189.09373 28.97181 6 21.754 20.532 20.079 19.894 19.712 0.145 0.029 0.025 0.031 0.085 21.728 20.581 20.186 20.103 19.876 0.230 0.046 0.040 0.060 0.166 0 0 0 0 0
189.10196 29.00462 3 21.870 19.803 18.510 17.978 17.611 0.321 0.030 0.015 0.014 0.030 20.551 19.882 18.640 18.206 17.867 0.285 0.081 0.028 0.041 0.094 1 0 0 0 0
189.10393 29.00215 3 23.450 20.676 19.544 19.069 18.762 0.779 0.043 0.021 0.022 0.053 21.837 20.881 19.611 19.241 18.595 0.500 0.106 0.040 0.051 0.105 1 0 0 0 0
